match_type,glob_feat0,chain_len,row_i,row_j,overlap,topology_i,topology_j,ordering_i,ordering_j
chemistry_matched_structure_variation,300.0,55,555,646,0.9818181991577148,star,star,random,alternating
chemistry_matched_structure_variation,300.0,55,556,628,0.9636363387107849,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,556,1017,0.9636363387107849,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,557,686,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,557,826,0.9636363387107849,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,557,1074,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,576,617,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,576,642,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,576,744,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,576,830,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,583,1017,0.9636363983154297,star,linear,block,block
chemistry_matched_structure_variation,300.0,55,600,694,0.9818181991577148,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,605,610,0.9636363983154297,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,55,605,678,0.9636363983154297,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,605,794,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,605,796,0.9636363983154297,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,55,605,810,0.9636363983154297,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,55,605,934,0.9636363983154297,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,55,605,948,0.9818181991577148,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,610,794,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,610,948,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,612,737,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,612,801,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,612,873,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,616,722,0.9636363387107849,linear,star,random,block
chemistry_matched_structure_variation,300.0,55,616,736,0.9636363983154297,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,55,617,711,0.9636363387107849,linear,star,alternating,random
chemistry_matched_structure_variation,300.0,55,617,744,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,628,707,0.9636363983154297,linear,star,block,block
chemistry_matched_structure_variation,300.0,55,628,1046,0.9636363983154297,linear,star,block,block
chemistry_matched_structure_variation,300.0,55,630,797,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,630,964,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,630,965,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,630,1054,0.9818181991577148,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,636,713,0.9636363983154297,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,636,895,0.9636363983154297,cyclic,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,55,636,993,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,636,1028,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,642,744,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,642,830,0.9636363387107849,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,664,674,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,664,738,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,672,996,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,674,726,0.9636363983154297,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,674,738,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,678,794,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,678,796,0.9636363387107849,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,678,810,0.9818181991577148,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,678,934,0.9636363387107849,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,678,948,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,680,912,1.0,star,star,block,random
chemistry_matched_structure_variation,300.0,55,680,965,0.9636363387107849,star,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,680,1091,0.9636363983154297,star,star,block,alternating
chemistry_matched_structure_variation,300.0,55,686,826,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,686,1074,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,704,1017,0.9636363983154297,star,linear,block,block
chemistry_matched_structure_variation,300.0,55,713,895,0.9636363387107849,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,55,713,1014,0.9636363387107849,linear,star,random,alternating
chemistry_matched_structure_variation,300.0,55,715,885,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,726,738,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,730,1023,0.9636363983154297,star,linear,block,block
chemistry_matched_structure_variation,300.0,55,730,1035,0.9818181991577148,star,star,block,random
chemistry_matched_structure_variation,300.0,55,734,924,0.9818181991577148,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,734,989,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,734,995,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,734,999,0.9636363387107849,linear,linear,random,block
chemistry_matched_structure_variation,300.0,55,734,1005,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,734,1024,0.9636363983154297,linear,star,random,alternating
chemistry_matched_structure_variation,300.0,55,734,1040,0.9636363983154297,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,55,737,801,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,737,873,1.0,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,744,830,0.9636363983154297,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,746,1082,0.9636363983154297,star,star,alternating,random
chemistry_matched_structure_variation,300.0,55,752,996,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,770,1048,1.0,star,star,block,alternating
chemistry_matched_structure_variation,300.0,55,784,812,0.9636363983154297,star,star,alternating,block
chemistry_matched_structure_variation,300.0,55,784,1006,0.9818181991577148,star,star,alternating,block
chemistry_matched_structure_variation,300.0,55,794,796,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,794,810,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,794,934,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,796,948,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,797,964,0.9636363983154297,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,55,797,965,0.9636363983154297,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,797,1054,0.9818181991577148,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,801,873,0.9636363983154297,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,55,810,948,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,817,851,0.9636363983154297,cyclic,linear,random,gradient
chemistry_matched_structure_variation,300.0,55,817,860,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,817,864,0.9636363983154297,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,817,1023,0.9636363983154297,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,55,820,924,0.9818181991577148,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,820,989,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,820,995,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,820,999,0.9636363387107849,linear,linear,random,block
chemistry_matched_structure_variation,300.0,55,820,1005,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,820,1024,0.9636363983154297,linear,star,random,alternating
chemistry_matched_structure_variation,300.0,55,820,1040,0.9636363983154297,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,55,826,1074,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,851,860,0.9636363983154297,linear,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,55,851,864,1.0,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,55,860,864,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,860,1023,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,895,993,0.9818181991577148,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,55,895,1028,0.9818181991577148,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,55,910,934,0.9636363387107849,star,linear,block,random
chemistry_matched_structure_variation,300.0,55,912,965,0.9636363387107849,star,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,912,1091,0.9636363983154297,star,star,random,alternating
chemistry_matched_structure_variation,300.0,55,924,989,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,924,995,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,924,1005,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,924,1024,0.9636363387107849,linear,star,alternating,alternating
chemistry_matched_structure_variation,300.0,55,924,1040,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,924,1061,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,934,948,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,964,965,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,964,1054,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,965,1054,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,989,995,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,989,999,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,989,1005,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,989,1040,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,989,1061,0.9636363983154297,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,993,1028,1.0,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,995,999,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,995,1040,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,995,1061,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,999,1005,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,999,1040,0.9636363983154297,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,1005,1040,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,1005,1061,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,1023,1035,0.9636363983154297,linear,star,block,random
chemistry_matched_structure_variation,300.0,55,1024,1061,0.9636363387107849,star,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,1040,1061,0.9636363983154297,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,57,45,114,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,57,56,114,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,57,149,870,0.9824560880661011,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,57,338,870,0.9824560880661011,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,57,658,939,1.0,comb,comb,junction_enriched,random
chemistry_matched_structure_variation,300.0,57,792,1079,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,59,59,465,0.9661017060279846,cyclic,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,59,740,0.9661017060279846,cyclic,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,75,105,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,75,111,0.9661017060279846,linear,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,59,75,113,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,75,200,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,75,212,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,75,257,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,75,307,1.0,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,59,75,424,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,75,429,0.9661017060279846,linear,cyclic,gradient,gradient
chemistry_matched_structure_variation,300.0,59,75,459,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,81,105,0.9661017060279846,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,81,111,0.9661017060279846,linear,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,59,81,113,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,81,200,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,81,212,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,81,257,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,81,307,0.9661017060279846,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,59,81,424,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,81,429,0.9661017060279846,linear,cyclic,gradient,gradient
chemistry_matched_structure_variation,300.0,59,81,459,0.9661017060279846,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,105,111,0.9661017060279846,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,59,105,113,0.9661017060279846,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,59,105,169,0.9661017060279846,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,59,105,200,0.9661017060279846,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,59,105,212,0.9661017060279846,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,59,105,257,0.9661017060279846,linear,linear,random,block
chemistry_matched_structure_variation,300.0,59,105,307,1.0,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,59,105,424,0.9661017060279846,linear,linear,random,block
chemistry_matched_structure_variation,300.0,59,105,429,0.9661017060279846,linear,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,111,113,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,59,111,169,0.9661017060279846,cyclic,linear,block,gradient
chemistry_matched_structure_variation,300.0,59,111,200,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,59,111,212,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,59,111,257,0.9661017060279846,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,59,111,307,0.9661017060279846,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,59,111,424,0.9661017060279846,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,59,111,429,1.0,cyclic,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,59,111,459,0.9661017060279846,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,59,113,169,0.9661017060279846,cyclic,linear,random,gradient
chemistry_matched_structure_variation,300.0,59,113,257,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,113,307,0.9661017060279846,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,59,113,424,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,113,429,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,113,459,0.9661017060279846,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,59,169,200,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,169,212,0.9661017060279846,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,59,169,257,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,169,307,0.9661017060279846,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,59,169,424,0.9661017060279846,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,169,429,0.9661017060279846,linear,cyclic,gradient,gradient
chemistry_matched_structure_variation,300.0,59,169,459,0.9661017060279846,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,200,257,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,200,307,0.9661017060279846,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,59,200,424,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,200,429,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,200,459,0.9661017060279846,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,59,212,257,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,212,307,0.9661017060279846,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,59,212,424,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,212,429,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,212,459,0.9661017060279846,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,59,224,901,1.0,branch,branch,random,junction_enriched
chemistry_matched_structure_variation,300.0,59,257,307,0.9661017060279846,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,59,257,429,0.9661017060279846,linear,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,59,257,459,0.9661017060279846,linear,linear,block,random
chemistry_matched_structure_variation,300.0,59,307,424,0.9661017060279846,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,59,307,429,0.9661017060279846,linear,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,59,307,459,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,59,424,429,0.9661017060279846,linear,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,59,424,459,0.9661017060279846,linear,linear,block,random
chemistry_matched_structure_variation,300.0,59,429,459,0.9661017060279846,cyclic,linear,gradient,random
chemistry_matched_structure_variation,300.0,59,440,500,0.9830508232116699,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,59,440,690,0.9661017060279846,cyclic,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,500,690,0.9661017060279846,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,59,586,742,0.9661017060279846,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,59,586,771,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,586,929,0.9661017060279846,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,59,586,1070,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,59,742,771,0.9661017060279846,linear,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,59,742,929,1.0,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,59,742,1070,0.9661017060279846,linear,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,59,771,929,0.9661017060279846,cyclic,linear,gradient,block
chemistry_matched_structure_variation,300.0,59,929,1070,0.9661017060279846,linear,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,67,73,139,0.9850746393203735,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,67,182,327,0.9850746393203735,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,68,5,242,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,68,274,371,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,12,394,0.9714285731315613,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,70,12,539,0.9714285731315613,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,70,25,97,0.9714285731315613,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,70,25,183,0.9714285731315613,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,25,325,0.9714285731315613,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,70,25,387,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,25,415,0.9714285731315613,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,70,25,490,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,25,537,0.9714285731315613,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,70,46,282,0.9857142567634583,star,star,block,alternating
chemistry_matched_structure_variation,300.0,70,57,394,0.9714285731315613,star,linear,block,block
chemistry_matched_structure_variation,300.0,70,57,684,0.9857142567634583,star,star,block,alternating
chemistry_matched_structure_variation,300.0,70,92,112,0.9714285731315613,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,92,123,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,92,859,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,97,183,0.9714285731315613,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,70,97,234,0.9714285731315613,linear,star,random,alternating
chemistry_matched_structure_variation,300.0,70,97,325,0.9714285731315613,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,70,97,387,0.9714285731315613,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,97,415,0.9714285731315613,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,70,97,490,0.9714285731315613,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,97,519,0.9714285731315613,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,97,537,1.0,linear,linear,random,block
chemistry_matched_structure_variation,300.0,70,112,123,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,112,859,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,129,188,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,129,647,0.9714285731315613,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,132,802,0.9857142567634583,star,star,alternating,block
chemistry_matched_structure_variation,300.0,70,138,143,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,70,138,174,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,138,253,0.9714285731315613,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,70,138,472,0.9714285731315613,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,70,138,683,0.9714285731315613,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,70,138,879,0.9714285731315613,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,70,143,174,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,70,143,253,0.9714285731315613,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,70,143,472,0.9714285731315613,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,70,143,683,0.9714285731315613,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,143,879,0.9714285731315613,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,70,146,188,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,146,647,0.9714285731315613,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,152,394,0.9714285731315613,star,linear,block,block
chemistry_matched_structure_variation,300.0,70,152,684,0.9857142567634583,star,star,block,alternating
chemistry_matched_structure_variation,300.0,70,174,253,0.9714285731315613,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,70,174,472,0.9714285731315613,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,70,174,683,0.9714285731315613,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,70,174,879,0.9714285731315613,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,70,175,539,0.9714285731315613,star,linear,alternating,block
chemistry_matched_structure_variation,300.0,70,179,204,0.9714285731315613,star,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,183,325,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,70,183,387,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,70,183,415,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,70,183,490,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,70,183,519,0.9714285731315613,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,70,183,537,0.9714285731315613,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,70,188,244,0.9714285731315613,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,70,188,647,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,204,317,0.9714285731315613,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,70,204,384,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,204,705,0.9714285731315613,linear,star,alternating,random
chemistry_matched_structure_variation,300.0,70,204,772,0.9714285731315613,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,70,204,960,0.9714285731315613,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,234,537,0.9714285731315613,star,linear,alternating,block
chemistry_matched_structure_variation,300.0,70,244,647,0.9714285731315613,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,70,253,683,0.9714285731315613,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,261,582,0.9857142567634583,star,star,alternating,block
chemistry_matched_structure_variation,300.0,70,265,270,0.9714285731315613,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,70,265,298,1.0,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,265,309,0.9714285731315613,linear,linear,random,block
chemistry_matched_structure_variation,300.0,70,265,391,0.9714285731315613,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,265,477,0.9714285731315613,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,70,265,507,0.9714285731315613,linear,linear,random,block
chemistry_matched_structure_variation,300.0,70,265,529,0.9714285731315613,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,270,298,0.9714285731315613,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,70,270,309,0.9714285731315613,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,70,270,356,0.9714285731315613,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,70,270,391,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,70,270,477,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,70,270,507,0.9714285731315613,cyclic,linear,random,block
