dataset,model,label,fold,release_path,size_bytes,sha256,notes,original_size_bytes,original_sha256,removed_keys,validation
homopolymer,stage1_only,cp,4,homopolymer/stage1_only/cp/stage1_only__cp__fold4.pt,507761290,cbcd402b46656254244e1a33e41abd892b5d5ca6260ef9dcdc21944a6901dfe4,homopolymer mdstyle final checkpoint,962567154,df66edb0008e384d8794ffeb27dee6c703d1a9436b4481f7d55b00245ec61903,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,dielectric_const,0,homopolymer/stage1_only/dielectric_const/stage1_only__dielectric_const__fold0.pt,507771728,970b903fd85b6fd0253526e2721659bc6c13b631fecabed043edd97e5329e375,homopolymer mdstyle final checkpoint,962567154,13a7eac4776ec9bf782558fb85867fa9f39c0c68d8393398b8bbb1a1d425f998,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,dielectric_const,1,homopolymer/stage1_only/dielectric_const/stage1_only__dielectric_const__fold1.pt,507771728,f775ecc891addeccfe397cf973c10a3b64b881f728f2e2d16aee26c476b4d6d4,homopolymer mdstyle final checkpoint,962567154,890899d5b406d8196f84c4834d16349ae357f801f2ad4614b3277b0ace172e27,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,dielectric_const,2,homopolymer/stage1_only/dielectric_const/stage1_only__dielectric_const__fold2.pt,507771728,529f088b73019197d7129ee90c9332f3289c2986f3ec646c5b8f23f71dca2d93,homopolymer mdstyle final checkpoint,962567154,0f33f1f26babc145a52bdfdd5ce57d944d327c0b4ba22b2219db2461495cb65d,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,dielectric_const,3,homopolymer/stage1_only/dielectric_const/stage1_only__dielectric_const__fold3.pt,507771728,1dc9b56f1921523aae5b35a2df905a4bbd9c2356c4c31f12cdbfb665c95943c5,homopolymer mdstyle final checkpoint,962567154,97aec6db870352d80b2ba114ca5238df5cad470648dcf651eead6234f4d9a57a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,dielectric_const,4,homopolymer/stage1_only/dielectric_const/stage1_only__dielectric_const__fold4.pt,507771728,6c73c23ce64d8c4bccf02b79bc4abb758d314e02ff33f7ce251343858113a21e,homopolymer mdstyle final checkpoint,962567154,1fdbcf5ae7bc152dc26fdd45badff2ae146a4b37334f8ff742c7c820c6eb4de5,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,refractive_index,0,homopolymer/stage1_only/refractive_index/stage1_only__refractive_index__fold0.pt,507771728,a81aaf7ec3d1708809118ef936a6eb854622e74a783dab8ecb38b9cec06d70b7,homopolymer mdstyle final checkpoint,962567154,d24632356101e492b785842878f25b62109279c661bc4d46c5345f3481ab0c5d,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,refractive_index,1,homopolymer/stage1_only/refractive_index/stage1_only__refractive_index__fold1.pt,507771728,9867dc6632b26526d3a1a732b18e0a8c9b5daebca6aab924106e37c9ee92e6a3,homopolymer mdstyle final checkpoint,962567154,e4b8a64cd52f70d24beb765ec53dbf2522fdfd2f2e93160774bd9b3cbfc03e57,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,refractive_index,2,homopolymer/stage1_only/refractive_index/stage1_only__refractive_index__fold2.pt,507771728,d24f00ada7f099c3d1e706858dde05dfe9fabc5b8d3f4059e9329463a62a3e43,homopolymer mdstyle final checkpoint,962567154,be6300408470568b4c7824bb4f6b1cdb11f3e4fbba46332be16b3a62492219da,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,refractive_index,3,homopolymer/stage1_only/refractive_index/stage1_only__refractive_index__fold3.pt,507771728,6b8fc76d88c193a7ad8fb73f5ed3e07a3893f71008f613fe6623d23572a8edd4,homopolymer mdstyle final checkpoint,962567154,6af6a14bbf57d4aa3dd4ad706bec370d5ef68fd1698bbdd9f6765a82841c0ffe,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,refractive_index,4,homopolymer/stage1_only/refractive_index/stage1_only__refractive_index__fold4.pt,507771728,771967c594e4f5f0dfcd515568e68a75e50e3a084e87aae47618454d7bb7730f,homopolymer mdstyle final checkpoint,962567154,e1d01d37b67a13bee717b38018b5e6b8131cb9da3b0d48b303c710b76421b7f8,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,density,0,homopolymer/stage2_only_smiles/density/stage2_only_smiles__density__fold0.pt,507770182,31dc83c23f81f9964d9e331339d69b3fc0c7facb5aaac0bbb22b8aa733c4210d,homopolymer mdstyle final checkpoint,763687182,8644b502a7bdab26291b856335063ae1cddef57c0431d9cc9e89deb15f1a40c5,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,density,1,homopolymer/stage2_only_smiles/density/stage2_only_smiles__density__fold1.pt,507770182,d5246ac7a6b84496b40bfde32555237fa5411c5f70825c4dc85c7b81a4376f98,homopolymer mdstyle final checkpoint,763687182,cd0855b7179ebb88ba47296b1989de83057d6366b16bf33659ddd46369cf0bf2,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,density,2,homopolymer/stage2_only_smiles/density/stage2_only_smiles__density__fold2.pt,507770182,d5d99514cab9a04b6a43b986850a2f512b6d336cd009789c682a9fac5d1f6816,homopolymer mdstyle final checkpoint,763687182,49148272396c599059ec474d98dfd823139021ae3dc28d3e8ca66e275419c981,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,density,3,homopolymer/stage2_only_smiles/density/stage2_only_smiles__density__fold3.pt,507770182,0e9c972083010ecc7eee5ecad60947ab4ecc226a5bc4ff00b98c567314de0746,homopolymer mdstyle final checkpoint,763687182,ee3c896d6d9e8fb7c9adc5e37863b39b23b825e2ab3a6826a14b0141ac835974,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,density,4,homopolymer/stage2_only_smiles/density/stage2_only_smiles__density__fold4.pt,507770182,3738ebf39f1bc5625184a1f0e44c0cf810f303b74ede7d8eef15877a676d3ff3,homopolymer mdstyle final checkpoint,763687182,51fd4f9ee61cfb9bb0fe186f9f09a557820bb34a78e1410069b714ec7c918b54,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,rg,0,homopolymer/stage2_only_smiles/rg/stage2_only_smiles__rg__fold0.pt,507766477,610f7cd23ab46b110ba9ab6bed2ff0125a53bd44f8e7510dd8de4a689ed6d9c1,homopolymer mdstyle final checkpoint,763687182,d14d437468292662028ce6e8fbe85d1d66fe3cb526e4cb0082c26717de115a37,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,rg,1,homopolymer/stage2_only_smiles/rg/stage2_only_smiles__rg__fold1.pt,507766477,d210b577e39299b17db88617a58c27a493f78234afc8852efacff4551c8b5c9e,homopolymer mdstyle final checkpoint,763687182,c192d9024ec5ee65ec5e5af51cdc0f4271e65044d4193fbe8624ceffc497a0ba,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,rg,2,homopolymer/stage2_only_smiles/rg/stage2_only_smiles__rg__fold2.pt,507766477,d951ff8eefb9b2e2a63ee921b560d1bb7b660c45e286e896ad8c4d6ee269aea1,homopolymer mdstyle final checkpoint,763687182,415301da424c48406658dcb7611f8693efc671369c868ff7a3f96f3222d4c4ae,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,rg,3,homopolymer/stage2_only_smiles/rg/stage2_only_smiles__rg__fold3.pt,507766477,188082c6ff24f0274846007e3247cc7a94aaf8b7937143eb948dbf548114b44a,homopolymer mdstyle final checkpoint,763687182,972be306e576354e8728a52c14544f127590813a29037ce15beb2ec667df4332,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,rg,4,homopolymer/stage2_only_smiles/rg/stage2_only_smiles__rg__fold4.pt,507766477,1ae7c1a306f14e961b69cedce1d9d104db3a228967e7510754a9855949d89c24,homopolymer mdstyle final checkpoint,763687182,40b9b7482e99a75e222275baca7fc4af2ad12e9788f12dd133289b239d1929e1,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,self_diffusion,0,homopolymer/stage2_only_smiles/self_diffusion/stage2_only_smiles__self_diffusion__fold0.pt,507775433,5fd9de50c7eeb8bde391ada8494ef673f3fe172e093abb93b3a4edbfa80d2d90,homopolymer mdstyle final checkpoint,763687246,6e757e74ede0edd12102f077e090fe86831eb5c83f4eb739b02867ead5722bb8,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,self_diffusion,1,homopolymer/stage2_only_smiles/self_diffusion/stage2_only_smiles__self_diffusion__fold1.pt,507775433,207621df35d1de1ddd26c7375b5a1fa60f2884bccc88a480af35dceb2766cf2d,homopolymer mdstyle final checkpoint,763687246,2c9aefa7704e0a7a6b305dfca37465a4133b75cfa8575dfd6e3c910c1a794da6,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,self_diffusion,2,homopolymer/stage2_only_smiles/self_diffusion/stage2_only_smiles__self_diffusion__fold2.pt,507775433,f2047a645c9e87cff6ecfaaaff2ab4ebd84ed8f7e8099cf5724c9ac62df5f383,homopolymer mdstyle final checkpoint,763687246,d9e74118dffb415c428eca3315015ee26f8a57ee13b473cae36699bfa2d80444,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,self_diffusion,3,homopolymer/stage2_only_smiles/self_diffusion/stage2_only_smiles__self_diffusion__fold3.pt,507775433,d481a17d50cf208287ea96edf22d6594b101d212d9db727ad9fd0ed62f1b59a5,homopolymer mdstyle final checkpoint,763687246,416cd0e7ae9bc65c2add6c28cacb852cc8e8383b6682752e8e4d6a1a1700694f,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,self_diffusion,4,homopolymer/stage2_only_smiles/self_diffusion/stage2_only_smiles__self_diffusion__fold4.pt,507775433,6735dcbb858563adc66db73fd09062c0dcfd3928c25d9e182e92513042c40fcc,homopolymer mdstyle final checkpoint,763687246,2727d5830f96bfe119387758851be85cb9fb1143c9d4428935b6272e5163fd67,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,cp,0,homopolymer/stage2_only_smiles/cp/stage2_only_smiles__cp__fold0.pt,507766477,ec74b72518f076f24a77453cb911469c36523acff652ffe5435c2430ccaf34d7,homopolymer mdstyle final checkpoint,763687182,2ff03515ff56451313c45fe21228855e6eec645862908484e5788bab092dbaf2,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,cp,1,homopolymer/stage2_only_smiles/cp/stage2_only_smiles__cp__fold1.pt,507766477,12887a44cb3f7f770cca9fd215159535498a48efbe22c6de13ffae0e101266a0,homopolymer mdstyle final checkpoint,763687182,63f0b4eb062001d8c85976676aab3b98c7c61cd10d5bad9340d98dc939f256bb,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,cp,2,homopolymer/stage2_only_smiles/cp/stage2_only_smiles__cp__fold2.pt,507766477,d3742891e4214cd3b4bde0e519125fe0ae64520a57dcac6c014dd4560f5790ce,homopolymer mdstyle final checkpoint,763687182,8ead57369a6693bebf79f193afd843393b6432d0f5d4530b55d69fcc838d0105,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,cp,3,homopolymer/stage2_only_smiles/cp/stage2_only_smiles__cp__fold3.pt,507766477,2b1a9cc4dd5ace8540bafc26e5fff9bd5e1fc9bc4458c16c996d9291a1f1bb20,homopolymer mdstyle final checkpoint,763687182,a05219927390dc90c63ce406e54e629c4a5578c46648a7cef1b7991aa6c87df3,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,cp,4,homopolymer/stage2_only_smiles/cp/stage2_only_smiles__cp__fold4.pt,507766477,9145ca43b3b5b36fecbf8dc6a53f0c7609254b9bc2e222062c0f3fef76b81407,homopolymer mdstyle final checkpoint,763687182,8faaa7cc115a00eda4dc9c18a2c0982e30f8e3ec0e5298c3654346f2b7da27d1,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,dielectric_const,0,homopolymer/stage2_only_smiles/dielectric_const/stage2_only_smiles__dielectric_const__fold0.pt,507776915,ea396813123dd5508284b67db4ea95ea283d2783a779cb367240660bdb9e7197,homopolymer mdstyle final checkpoint,763687246,afefbf203018adfe519a54dfe3e48879b0199acbe1de397c57b8c81374d84074,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,dielectric_const,1,homopolymer/stage2_only_smiles/dielectric_const/stage2_only_smiles__dielectric_const__fold1.pt,507776915,edc7c9fec2eb54ae34c2ad72b705e583dd5241ca8a0757e20ce278f66bcffd57,homopolymer mdstyle final checkpoint,763687246,84086608d725b6ad0314b787c5b4ee1e1308cc0877a21eea6505a691f63026bb,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,dielectric_const,2,homopolymer/stage2_only_smiles/dielectric_const/stage2_only_smiles__dielectric_const__fold2.pt,507776915,be9325250d45d1d2b79ef5c2cc871e78b9bae0034c87734fa9f3eccf1a4e23aa,homopolymer mdstyle final checkpoint,763687246,628d6ce063a4c18fca6f00dc4b0cb02ed3d02396d7258700d8523682beca49ba,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,dielectric_const,3,homopolymer/stage2_only_smiles/dielectric_const/stage2_only_smiles__dielectric_const__fold3.pt,507776915,8eca5e8e5c289ca65c45183a3f943b5f4e6390c399f39e3c11357e225d97a8d8,homopolymer mdstyle final checkpoint,763687246,88859b8abd2ea843e1526439d7c25d35790a41ba2b64cbc489acdbe7c8c79bd2,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,dielectric_const,4,homopolymer/stage2_only_smiles/dielectric_const/stage2_only_smiles__dielectric_const__fold4.pt,507776915,1ad022007d7e1d4aa97dee63edc167a87775cd463257af0a7152382c267b0b9b,homopolymer mdstyle final checkpoint,763687246,ba36a166b9aa8d1a84676676cad8055c062ba6bb84f66e532a297c02602a6171,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,refractive_index,0,homopolymer/stage2_only_smiles/refractive_index/stage2_only_smiles__refractive_index__fold0.pt,507776915,ee010b2cb07e6f85f0eade318b7792583ba3bb234ad7b00f9f9689438215ea72,homopolymer mdstyle final checkpoint,763687246,708ff821a88a2f9ebdd4f68fc062fce41b454030567866bd162d77a4bc99f6c0,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,refractive_index,1,homopolymer/stage2_only_smiles/refractive_index/stage2_only_smiles__refractive_index__fold1.pt,507776915,ac7f1dfc5ae398fd0224ba215ed038c5adfc793659145dd691d436650fa81e1e,homopolymer mdstyle final checkpoint,763687246,55d9cab4983accaedefd657e30c7fed0b8cf31546ff1a9678fa77f819d04b47a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,refractive_index,2,homopolymer/stage2_only_smiles/refractive_index/stage2_only_smiles__refractive_index__fold2.pt,507776915,34ba51b68e8488c9cba4fa3fc28158c1c8a6ac5e31f60052e3e55db8e2f16352,homopolymer mdstyle final checkpoint,763687246,14a1e0d3de56712d4615cdef6cb189b62f0e50cd5395b730c312c6eadf7c93e4,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,refractive_index,3,homopolymer/stage2_only_smiles/refractive_index/stage2_only_smiles__refractive_index__fold3.pt,507776915,e9fa47cc97557fadddb6b4339a1e795652db040ed449fdac7d1cbd2d013ba558,homopolymer mdstyle final checkpoint,763687246,d781d52b85353c539950ac3841dc4cde5701a5ed90438109880b0b6cdbf4dadb,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage2_only_smiles,refractive_index,4,homopolymer/stage2_only_smiles/refractive_index/stage2_only_smiles__refractive_index__fold4.pt,507776915,83f9c5f078e521f2cba2dfe9e91cdd73c4c02af6353a9d6032aabefac529e62e,homopolymer mdstyle final checkpoint,763687246,e61fac7bcfe3b905781bacfcfe89ade269a53b0fc647c16f27cc46489ccc9eda,optimizer_state,retained tensors and metadata exactly equal after save/load
bcdb,FRPN-tiny,is_target,0,bcdb/FRPN-tiny/frpn_tiny_fold0_checkpoint.pt,60073558,842874b697c06b05427007774d9d780511e5991bae6ba74b9bdc8de54ef0304f,FRPN-tiny capacity-control checkpoint; selected fold and epoch match the retained five-fold OOF summary; architecture verified from saved arguments and tensor shapes.,159721502,13c58892e7a8147b4c246018d70f6af0c9f840674f92b4dd23f5866174bf64ce,optimizer_state,retained tensors and metadata exactly equal after save/load
bcdb,FRPN-tiny,is_target,1,bcdb/FRPN-tiny/frpn_tiny_fold1_checkpoint.pt,60073558,9318eddf1aaf4f4e674e06578559d4df953430084461d5ce9bdf31c9b2bbceca,FRPN-tiny capacity-control checkpoint; selected fold and epoch match the retained five-fold OOF summary; architecture verified from saved arguments and tensor shapes.,159721502,897c829c5982324a44ac22d3d25599741eece23cfce08858a4f1cdcdd35b84c1,optimizer_state,retained tensors and metadata exactly equal after save/load
bcdb,FRPN-tiny,is_target,2,bcdb/FRPN-tiny/frpn_tiny_fold2_checkpoint.pt,60073558,8741906c44b5da2364011fa9255497cb875e9cc98db92768eebf9fb9b7409faa,FRPN-tiny capacity-control checkpoint; selected fold and epoch match the retained five-fold OOF summary; architecture verified from saved arguments and tensor shapes.,159721502,0093fe0abb280e08035ec832d0a7ff3f802d0f675b6ec2f3c75ae8002c248019,optimizer_state,retained tensors and metadata exactly equal after save/load
bcdb,FRPN-tiny,is_target,3,bcdb/FRPN-tiny/frpn_tiny_fold3_checkpoint.pt,60073558,1c47ba222ed0533d93301e7f36bed25675ccd41ad4ff1dfcf183da2ce86b9b61,FRPN-tiny capacity-control checkpoint; selected fold and epoch match the retained five-fold OOF summary; architecture verified from saved arguments and tensor shapes.,159721502,fc46695e1380e36cfad1b922fa0f09b2f1fc889354ff11adba2bd7d1f97f56f1,optimizer_state,retained tensors and metadata exactly equal after save/load
bcdb,FRPN-tiny,is_target,4,bcdb/FRPN-tiny/frpn_tiny_fold4_checkpoint.pt,60073558,7a3fdf71c39919ca40a935a1f355d57d6f31a00d3c20041f831660c54f5cad6d,FRPN-tiny capacity-control checkpoint; selected fold and epoch match the retained five-fold OOF summary; architecture verified from saved arguments and tensor shapes.,159721502,e31ce60431e7e8b98e503294ff3b444971503872090a39d94674e0b8897b7f19,optimizer_state,retained tensors and metadata exactly equal after save/load
